value,geometry,minutes,transport
1800.0,"POLYGON ((-0.730716 49.252308, -0.729071 49.249105, -0.727933 49.24969, -0.727129 49.250126, -0.726351 49.250632, -0.718273 49.251973, -0.717237 49.251831, -0.716348 49.251724, -0.71541 49.251635, -0.713547 49.251525, -0.712004 49.251506, -0.709994 49.25157, -0.709078 49.251626, -0.707035 49.251792, -0.70487 49.251915, -0.702631 49.251978, -0.701107 49.251972, -0.699579 49.251934, -0.697942 49.251846, -0.692063 49.246889, -0.692797 49.242965, -0.692302 49.239399, -0.69173 49.239479, -0.690109 49.2397, -0.68952 49.239801, -0.688961 49.239974, -0.687273 49.240543, -0.6868 49.240728, -0.686325 49.241021, -0.683916 49.241843, -0.677216 49.236341, -0.67719 49.236284, -0.669975 49.231731, -0.667006 49.233767, -0.668213 49.236644, -0.661148 49.240708, -0.660161 49.240137, -0.659408 49.239683, -0.658284 49.238767, -0.657005 49.237765, -0.649963 49.236801, -0.649454 49.232829, -0.648743 49.231149, -0.646229 49.22936, -0.638889 49.224567, -0.637795 49.223117, -0.633345 49.215842, -0.631315 49.211045, -0.631287 49.21099, -0.629399 49.210009, -0.629189 49.210068, -0.626577 49.211565, -0.620525 49.206006, -0.622612 49.201428, -0.62288 49.200989, -0.623043 49.199898, -0.622939 49.19926, -0.619722 49.199282, -0.619469 49.199378, -0.618027 49.200444, -0.616576 49.201517, -0.616347 49.201662, -0.615492 49.202111, -0.612594 49.203627, -0.60627 49.197853, -0.607024 49.194132, -0.607333 49.191704, -0.607466 49.190559, -0.609872 49.184743, -0.610516 49.180127, -0.610491 49.180088, -0.604205 49.174843, -0.602259 49.174516, -0.599169 49.174002, -0.592435 49.168509, -0.591772 49.164971, -0.586636 49.163507, -0.578761 49.165112, -0.576354 49.1607, -0.576517 49.154911, -0.576177 49.151327, -0.575754 49.151367, -0.573586 49.151464, -0.572612 49.151502, -0.569485 49.153669, -0.56363 49.150165, -0.565156 49.142763, -0.565452 49.142246, -0.565194 49.13966, -0.572075 49.134166, -0.572541 49.134365, -0.575748 49.134002, -0.575781 49.133478, -0.575655 49.132676, -0.578897 49.126833, -0.582631 49.12697, -0.583433 49.126993, -0.584442 49.126403, -0.584534 49.125671, -0.584517 49.125062, -0.584259 49.124301, -0.584009 49.118405, -0.588389 49.112509, -0.591184 49.111488, -0.593092 49.110219, -0.593197 49.108504, -0.591548 49.106967, -0.588752 49.099409, -0.588576 49.091712, -0.587486 49.088281, -0.587215 49.080543, -0.590177 49.078497, -0.596878 49.076051, -0.597166 49.07603, -0.599992 49.074467, -0.599321 49.072464, -0.59874 49.071092, -0.597134 49.071688, -0.595751 49.071842, -0.594945 49.071809, -0.590898 49.072695, -0.588418 49.064332, -0.591294 49.06348, -0.592022 49.06324, -0.592165 49.063164, -0.59255 49.062819, -0.592551 49.062818, -0.592888 49.061433, -0.595149 49.052761, -0.596627 49.05074, -0.59372 49.048615, -0.592243 49.050637, -0.590765 49.052658, -0.589162 49.054882, -0.587566 49.057095, -0.587301 49.057505, -0.586947 49.058243, -0.58366 49.063017, -0.581545 49.064255, -0.574401 49.061969, -0.57226 49.059075, -0.570967 49.057551, -0.570529 49.057236, -0.570149 49.057061, -0.569788 49.056945, -0.568227 49.058305, -0.561336 49.061483, -0.555168 49.059059, -0.546852 49.058356, -0.545911 49.05628, -0.545827 49.056222, -0.544443 49.055681, -0.538784 49.053271, -0.534207 49.046002, -0.53402 49.042652, -0.533951 49.042575, -0.532532 49.042009, -0.531074 49.042345, -0.523837 49.03903, -0.523968 49.036419, -0.522455 49.034234, -0.520633 49.033193, -0.520589 49.033198, -0.519319 49.034325, -0.519011 49.034714, -0.515979 49.039423, -0.511133 49.041995, -0.502447 49.042673, -0.502086 49.042369, -0.49682 49.039949, -0.496381 49.039636, -0.495235 49.038989, -0.492583 49.03722, -0.489002 49.036846, -0.480858 49.034337, -0.47947 49.032341, -0.479153 49.032004, -0.471903 49.026813, -0.470229 49.023626, -0.469207 49.024163, -0.468623 49.024574, -0.460708 49.020429, -0.460776 49.02015, -0.460739 49.01915, -0.461336 49.014649, -0.461463 49.01399, -0.460429 49.013437, -0.457293 49.00808, -0.459964 49.004067, -0.46003 49.003308, -0.465974 48.996736, -0.467706 48.996744, -0.468688 48.996721, -0.470233 48.996587, -0.471286 48.991204, -0.469967 48.987854, -0.467489 48.98848, -0.467392 48.988528, -0.465284 48.989661, -0.462649 48.990555, -0.453993 48.989459, -0.450162 48.989555, -0.446627 48.990233, -0.444079 48.992205, -0.436042 48.991035, -0.435437 48.99075, -0.43478 48.990662, -0.432419 48.990466, -0.423971 48.991029, -0.420686 48.991798, -0.41979 48.992082, -0.419374 48.99242, -0.411705 48.997024, -0.409474 48.997728, -0.407991 49.005387, -0.401105 49.005578, -0.399719 49.005571, -0.393688 49.002453, -0.388727 49.000565, -0.388327 49.000651, -0.385075 49.00092, -0.382452 49.000323, -0.382108 49.00024, -0.38105 48.999861, -0.377721 48.998828, -0.374726 48.998063, -0.377294 48.989566, -0.380664 48.989443, -0.384687 48.988863, -0.385176 48.988967, -0.385595 48.98904, -0.386584 48.9893, -0.387424 48.989494, -0.388945 48.989796, -0.389427 48.989876, -0.390058 48.989951, -0.391845 48.990052, -0.393372 48.990191, -0.393957 48.990249, -0.395522 48.990192, -0.397126 48.990096, -0.397326 48.990104, -0.398653 48.990227, -0.399656 48.990269, -0.400512 48.990325, -0.400504 48.988731, -0.400737 48.98736, -0.403602 48.980778, -0.403244 48.977196, -0.402889 48.968755, -0.400372 48.966181, -0.398305 48.968201, -0.390408 48.971849, -0.386974 48.97293, -0.379733 48.973493, -0.377755 48.974202, -0.370415 48.970603, -0.370387 48.968159, -0.368642 48.966185, -0.365046 48.966369, -0.359981 48.970149, -0.360368 48.973728, -0.364618 48.98009, -0.364009 48.983638, -0.366509 48.991796, -0.365142 48.992766, -0.361999 48.993279, -0.361143 48.993206, -0.355372 48.989572, -0.355121 48.989187, -0.354624 48.988689, -0.3518 48.983855, -0.351517 48.983483, -0.350553 48.981886, -0.350317 48.981614, -0.34751 48.982508, -0.342405 48.97632, -0.344365 48.973667, -0.344305 48.973546, -0.340428 48.970871, -0.340324 48.970846, -0.335605 48.97104, -0.335123 48.971673, -0.32819 48.977325, -0.327077 48.977726, -0.322981 48.982649, -0.322686 48.982945, -0.322095 48.983606, -0.317862 48.986084, -0.316604 48.98672, -0.30838 48.984398, -0.308314 48.981769, -0.308446 48.978172, -0.307894 48.973493, -0.307825 48.97295, -0.307622 48.972398, -0.305223 48.967682, -0.304499 48.965149, -0.304169 48.965042, -0.303588 48.964845, -0.298349 48.957554, -0.298951 48.955147, -0.296574 48.949456, -0.296945 48.943901, -0.297346 48.940672, -0.296577 48.937156, -0.296233 48.937231, -0.295655 48.937424, -0.295357 48.937557, -0.295061 48.937718, -0.294686 48.937965, -0.294263 48.93833, -0.286472 48.94152, -0.281241 48.939973, -0.278165 48.941843, -0.273198 48.942571, -0.269973 48.940973, -0.270578 48.932152, -0.27099 48.9319, -0.270235 48.929538, -0.269117 48.928826, -0.261206 48.92668, -0.260495 48.926175, -0.260033 48.925986, -0.255141 48.925229, -0.254241 48.925465, -0.25365 48.92574, -0.252839 48.927164, -0.244889 48.928259, -0.244363 48.92801, -0.243699 48.927722, -0.241475 48.92685, -0.237714 48.920534, -0.235427 48.920764, -0.23314 48.920994, -0.231136 48.920774, -0.230665 48.911976, -0.231661 48.911259, -0.230436 48.908914, -0.229557 48.908338, -0.229273 48.908316, -0.224183 48.901297, -0.228843 48.898785, -0.229997 48.89891, -0.231911 48.899227, -0.232954 48.899397, -0.233155 48.899433, -0.234895 48.898407, -0.234912 48.898368, -0.233792 48.89589, -0.241298 48.891499, -0.243987 48.894545, -0.244624 48.895078, -0.244727 48.895146, -0.244856 48.895195, -0.245386 48.89519, -0.246707 48.894221, -0.247596 48.893637, -0.252591 48.889106, -0.259107 48.887188, -0.261644 48.887059, -0.261461 48.883464, -0.254276 48.882675, -0.250226 48.88404, -0.247116 48.884197, -0.244006 48.884354, -0.238732 48.880188, -0.239159 48.875787, -0.236936 48.872956, -0.22971 48.871929, -0.229567 48.871905, -0.221067 48.86926, -0.220114 48.866794, -0.219411 48.866645, -0.218362 48.866885, -0.217936 48.867369, -0.216415 48.869097, -0.214892 48.870827, -0.213426 48.872578, -0.211387 48.874843, -0.209738 48.876684, -0.202701 48.879318, -0.20022 48.878942, -0.199172 48.878824, -0.198525 48.878787, -0.197731 48.878773, -0.191985 48.87816, -0.189573 48.882007, -0.189637 48.885607, -0.191396 48.886848, -0.192362 48.894963, -0.189691 48.901124, -0.18735 48.9055, -0.182364 48.911079, -0.176764 48.914589, -0.175687 48.915246, -0.175189 48.916744, -0.175059 48.919292, -0.175086 48.919508, -0.168536 48.925191, -0.16711 48.924556, -0.166659 48.924379, -0.163743 48.92939, -0.157976 48.933771, -0.155163 48.93538, -0.156949 48.938505, -0.158822 48.944378, -0.157894 48.947857, -0.158875 48.952518, -0.159274 48.954324, -0.15972 48.9546, -0.164054 48.9574, -0.165297 48.960778, -0.157805 48.964756, -0.155869 48.963916, -0.153933 48.963077, -0.152501 48.96638, -0.156994 48.970569, -0.160047 48.972477, -0.164052 48.97956, -0.16474 48.985833, -0.167562 48.989303, -0.168973 48.991746, -0.169301 48.993729, -0.161079 48.997064, -0.160787 48.99688, -0.160247 48.996507, -0.159151 48.995677, -0.158331 48.995096, -0.157124 48.994296, -0.155922 48.993148, -0.154104 48.990041, -0.150086 48.989353, -0.148099 48.98838, -0.14677 48.987606, -0.145053 48.986511, -0.143117 48.989546, -0.144833 48.990641, -0.148486 48.994299, -0.150828 48.997032, -0.149824 49.004881, -0.147159 49.007302, -0.142134 49.009378, -0.139728 49.012056, -0.13328 49.013711, -0.130683 49.011218, -0.126627 49.005299, -0.123044 49.005647, -0.115047 49.008598, -0.113532 49.008097, -0.112139 49.007547, -0.110818 49.010896, -0.103441 49.015703, -0.102989 49.015736, -0.103253 49.019326, -0.095075 49.022131, -0.094445 49.021999, -0.093941 49.021943, -0.093443 49.021916, -0.085199 49.02496, -0.081534 49.025698, -0.078493 49.029938, -0.071262 49.03021, -0.066732 49.028624, -0.060981 49.024194, -0.059947 49.020746, -0.057255 49.021553, -0.049413 49.020335, -0.04714 49.017542, -0.043451 49.018018, -0.042285 49.01937, -0.040623 49.022473, -0.039177 49.02577, -0.039526 49.025923, -0.04303 49.027707, -0.048224 49.027424, -0.052325 49.029225, -0.0566 49.036419, -0.061398 49.042436, -0.061106 49.050843, -0.06065 49.056917, -0.062471 49.057449, -0.065692 49.065446, -0.065235 49.066628, -0.065315 49.069166, -0.061785 49.075922, -0.059474 49.07783, -0.05791 49.078905, -0.057372 49.086422, -0.056911 49.092158, -0.050958 49.093946, -0.05029 49.093936, -0.048926 49.093854, -0.043327 49.100185, -0.039454 49.100352, -0.036877 49.102866, -0.035609 49.104281, -0.035623 49.107569, -0.030435 49.112001, -0.026661 49.11029, -0.024267 49.10748, -0.021587 49.105075, -0.016001 49.10801, -0.01287 49.108123, -0.013001 49.111721, -0.016132 49.111607, -0.019263 49.111494, -0.021489 49.111854, -0.022122 49.112088, -0.025144 49.113554, -0.027676 49.117939, -0.025158 49.123209, -0.024994 49.126805, -0.029699 49.12957, -0.026954 49.137292, -0.024349 49.137559, -0.023239 49.137701, -0.020977 49.138006, -0.020504 49.138052, -0.014702 49.140413, -0.00831 49.138546, -0.008183 49.138573, -0.007684 49.138753, -0.006696 49.140855, -0.006727 49.140949, -0.007873 49.143032, -0.009832 49.143554, -0.010007 49.143501, -0.019849 49.14237, -0.021776 49.144418, -0.023702 49.146467, -0.026325 49.144, -0.031202 49.140009, -0.033283 49.138966, -0.041877 49.138254, -0.042592 49.13852, -0.04559 49.139563, -0.052198 49.134982, -0.055742 49.134349, -0.05529 49.131818, -0.054723 49.129629, -0.058556 49.123334, -0.065119 49.125491, -0.068718 49.12552, -0.075657 49.122153, -0.07902 49.128461, -0.076252 49.131967, -0.075892 49.132233, -0.075344 49.1327, -0.075192 49.133018, -0.075225 49.133215, -0.073727 49.139655, -0.071736 49.14156, -0.071306 49.141864, -0.070886 49.142206, -0.069732 49.143208, -0.069421 49.14347, -0.067456 49.144666, -0.065468 49.146695, -0.063007 49.148205, -0.062975 49.148224, -0.06256 49.148717, -0.062167 49.149395, -0.06047 49.153428, -0.056875 49.157585, -0.055818 49.158602, -0.055115 49.159419, -0.054917 49.160429, -0.05493 49.161676, -0.055635 49.165036, -0.058216 49.173288, -0.059301 49.174432, -0.062072 49.17673, -0.067799 49.180993, -0.0707 49.184148, -0.069267 49.191822, -0.062337 49.193491, -0.06192 49.193403, -0.061425 49.193326, -0.059937 49.193118, -0.059518 49.193076, -0.059156 49.196657, -0.051794 49.199681, -0.049718 49.199284, -0.04903 49.199585, -0.048689 49.201503, -0.048888 49.201843, -0.049217 49.202354, -0.050268 49.204247, -0.051255 49.205655, -0.051782 49.206054, -0.052727 49.207024, -0.053512 49.208135, -0.053872 49.208655, -0.054594 49.209477, -0.05023 49.216991, -0.048963 49.217099, -0.048423 49.217283, -0.047998 49.217534, -0.047522 49.217969, -0.047425 49.218106, -0.041537 49.223844, -0.036732 49.226289, -0.035218 49.229555, -0.036118 49.233306, -0.037295 49.235392, -0.037697 49.235703, -0.037882 49.235821, -0.043453 49.237547, -0.044545 49.237763, -0.053186 49.23787, -0.060526 49.241023, -0.060708 49.246088, -0.061911 49.247505, -0.062437 49.247957, -0.06297 49.248205, -0.064264 49.248597, -0.066896 49.246047, -0.073947 49.247683, -0.076641 49.254514, -0.075401 49.257893, -0.074324 49.260912, -0.074403 49.264511, -0.075361 49.26449, -0.075696 49.264456, -0.078002 49.264024, -0.078631 49.263882, -0.082053 49.262175, -0.082805 49.262069, -0.083636 49.261982, -0.090639 49.267314, -0.09026 49.270894, -0.095715 49.276241, -0.100876 49.278356, -0.103613 49.277914, -0.104408 49.277658, -0.108773 49.276088, -0.10937 49.276105, -0.114731 49.283021, -0.114041 49.285975, -0.113942 49.286319, -0.11413 49.288322, -0.117741 49.290616, -0.117761 49.290627, -0.117779 49.290637, -0.1178 49.290648, -0.123629 49.292513, -0.124376 49.29235, -0.124801 49.292244, -0.128879 49.290658, -0.136716 49.289918, -0.139385 49.289698, -0.146212 49.289252, -0.147827 49.289189, -0.148381 49.289159, -0.152461 49.287448, -0.158074 49.287813, -0.158328 49.287748, -0.164462 49.28541, -0.173314 49.286464, -0.175591 49.286739, -0.183806 49.286596, -0.192282 49.285675, -0.200807 49.285612, -0.202008 49.28573, -0.20312 49.285625, -0.207741 49.285022, -0.207918 49.285005, -0.209173 49.284887, -0.211505 49.284707, -0.217709 49.282801, -0.22285 49.283488, -0.223373 49.283348, -0.223713 49.283195, -0.224813 49.28054, -0.224686 49.280311, -0.224504 49.280109, -0.224411 49.280033, -0.22339 49.279401, -0.22165 49.270713, -0.221877 49.270147, -0.227831 49.264986, -0.231116 49.265028, -0.23735 49.265949, -0.240927 49.266091, -0.245738 49.272135, -0.242038 49.275875, -0.241535 49.279439, -0.247048 49.286076, -0.246972 49.287712, -0.247037 49.288597, -0.247644 49.290443, -0.247722 49.290549, -0.249025 49.292388, -0.249347 49.292412, -0.249695 49.292438, -0.250021 49.292462, -0.250142 49.292463, -0.250353 49.29242, -0.252806 49.291874, -0.257981 49.289561, -0.261712 49.289937, -0.262331 49.290078, -0.26749 49.292159, -0.269178 49.292404, -0.276763 49.29276, -0.285295 49.293865, -0.285983 49.294025, -0.286969 49.294257, -0.293318 49.295684, -0.297612 49.296994, -0.299803 49.297045, -0.306446 49.299542, -0.312611 49.302857, -0.312795 49.302973, -0.318347 49.304811, -0.322513 49.306278, -0.326759 49.309106, -0.329372 49.310409, -0.329891 49.310637, -0.332323 49.311641, -0.334756 49.312645, -0.337945 49.313962, -0.345434 49.314156, -0.352307 49.315987, -0.352812 49.316083, -0.35634 49.316347, -0.356463 49.316266, -0.361636 49.314549, -0.368332 49.319274, -0.369292 49.319904, -0.370758 49.321001, -0.373297 49.321948, -0.374496 49.32154, -0.382873 49.320019, -0.384621 49.319848, -0.385032 49.319531, -0.386159 49.318835, -0.387827 49.318131, -0.389822 49.317233, -0.391219 49.316977, -0.397151 49.322716, -0.398207 49.325036, -0.398232 49.325043, -0.399005 49.325217, -0.400177 49.324665, -0.400409 49.324305, -0.401797 49.322111, -0.402229 49.321348, -0.410329 49.318014, -0.416033 49.321659, -0.421135 49.326292, -0.421196 49.330162, -0.420602 49.33282, -0.420666 49.332908, -0.421631 49.333465, -0.421673 49.333466, -0.422658 49.333452, -0.423579 49.33342, -0.423652 49.333392, -0.431275 49.331003, -0.432546 49.329537, -0.432562 49.329437, -0.4334 49.325349, -0.433579 49.324951, -0.434421 49.322283, -0.434929 49.319148, -0.435435 49.317276, -0.444036 49.319736, -0.443856 49.324037, -0.443197 49.326295, -0.443362 49.326849, -0.444918 49.328986, -0.445228 49.329743, -0.446852 49.331655, -0.447341 49.33168, -0.44907 49.330941, -0.452672 49.328052, -0.458185 49.331329, -0.460432 49.33152, -0.464458 49.327712, -0.464646 49.324117, -0.463755 49.317104, -0.463778 49.31373, -0.46393 49.31275, -0.464071 49.311195, -0.464091 49.310938, -0.465038 49.305797, -0.470335 49.302893, -0.470968 49.302839, -0.474105 49.302803, -0.474463 49.302802, -0.476627 49.303018, -0.480831 49.301697, -0.481311 49.301451, -0.480389 49.297971, -0.474446 49.295804, -0.466701 49.294565, -0.464994 49.2936, -0.46418 49.293681, -0.463722 49.293827, -0.461854 49.294298, -0.456317 49.288606, -0.456623 49.286041, -0.459175 49.27856, -0.459381 49.27616, -0.458272 49.273004, -0.45683 49.270429, -0.456469 49.269384, -0.453016 49.262403, -0.459267 49.25983, -0.462446 49.260328, -0.471162 49.259128, -0.478727 49.258919, -0.480028 49.264651, -0.48243 49.267333, -0.484204 49.267584, -0.485606 49.26721, -0.485751 49.26712, -0.486327 49.264677, -0.488464 49.260004, -0.49562 49.25745, -0.499876 49.259077, -0.504855 49.260387, -0.505658 49.260681, -0.506748 49.260961, -0.51503 49.263068, -0.518322 49.261613, -0.524126 49.255781, -0.524872 49.255398, -0.526132 49.254715, -0.534876 49.253936, -0.539835 49.254678, -0.546435 49.25304, -0.550602 49.254224, -0.552832 49.254342, -0.554016 49.254424, -0.557921 49.262439, -0.557561 49.26337, -0.557292 49.264226, -0.557197 49.264965, -0.556853 49.267387, -0.559934 49.26925, -0.560333 49.268588, -0.5606 49.268097, -0.560842 49.267339, -0.560906 49.266777, -0.562564 49.262064, -0.562885 49.261703, -0.570548 49.260366, -0.571926 49.262587, -0.572325 49.263497, -0.576015 49.261947, -0.582454 49.260537, -0.583283 49.260455, -0.584175 49.259876, -0.584448 49.259692, -0.586524 49.256831, -0.586595 49.25677, -0.589509 49.25503, -0.597332 49.257635, -0.59819 49.257946, -0.599795 49.25792, -0.600233 49.257347, -0.603155 49.254298, -0.607671 49.252024, -0.608095 49.252012, -0.613873 49.258613, -0.610083 49.265229, -0.608449 49.265861, -0.609747 49.269218, -0.612546 49.268351, -0.61993 49.268448, -0.622522 49.268794, -0.623781 49.268054, -0.624026 49.267774, -0.630294 49.262726, -0.63707 49.26324, -0.639169 49.264238, -0.643346 49.267857, -0.644708 49.271458, -0.645169 49.271957, -0.647562 49.273655, -0.649908 49.270925, -0.64981 49.270575, -0.651287 49.263965, -0.657599 49.262747, -0.659642 49.263573, -0.660817 49.264062, -0.663631 49.265285, -0.664494 49.265614, -0.665259 49.265862, -0.666013 49.266075, -0.666831 49.266277, -0.667645 49.266439, -0.673709 49.268152, -0.673833 49.268183, -0.679582 49.269686, -0.681955 49.270537, -0.684858 49.271707, -0.686828 49.272537, -0.689011 49.273443, -0.68955 49.27355, -0.691494 49.273029, -0.691568 49.272976, -0.69148 49.27026, -0.691454 49.270244, -0.688227 49.269221, -0.686257 49.26839, -0.681105 49.263561, -0.684878 49.256183, -0.691372 49.254748, -0.693089 49.255004, -0.694641 49.255183, -0.696199 49.255332, -0.697751 49.255441, -0.69949 49.255533, -0.701093 49.255572, -0.702725 49.255577, -0.705075 49.255509, -0.707327 49.25538, -0.709303 49.255219, -0.71011 49.255168, -0.711966 49.255106, -0.713336 49.255119, -0.715074 49.255219, -0.715918 49.255298, -0.716749 49.255398, -0.717696 49.255526, -0.718601 49.255671, -0.722176 49.256549, -0.723619 49.257032, -0.729841 49.260317, -0.73192 49.257378, -0.730716 49.252308))",30.0,driving-car
