index,value,geometry,minutes,transport
0,1800.0,"POLYGON ((-1.118026 49.353572, -1.118151749889958 49.35415430129224, -1.1153988 49.3515085, -1.1179105726814154 49.3585061069448, -1.116657930548985 49.3615555793302, -1.1166546615900212 49.361733357482215, -1.114409990153428 49.36335635249132, -1.0995662803472366 49.37408899983531, -1.099140951640524 49.37398030971173, -1.0983275491001534 49.37498465636609, -1.0898345 49.3811255, -1.0759065 49.3896066, -1.0707333585309107 49.3898950170462, -1.07027 49.388428, -1.064627 49.382931, -1.0603033395912949 49.39047651965393, -1.0579917 49.3906054, -1.0294398 49.3895896, -1.0273488168372895 49.390885187130294, -1.025908146220992 49.39090436411021, -1.022900489762975 49.39259099301616, -1.0194559 49.3932791, -1.0135336182655894 49.39407537467517, -1.012919209203309 49.39404040713826, -1.0127757189676458 49.39417727729385, -1.0098917167079209 49.39456504303441, -1.008312225077143 49.3947774120573, -1.007129 49.394568, -1.006044 49.394331, -1.005988524421529 49.39431577977719, -1.00592 49.394301, -1.005340255850568 49.39413792147695, -1.005264 49.394117, -1.004085056416515 49.39382747390668, -1.000915 49.393056, -1.000787302741857 49.39302718470422, -1.00063 49.392995, -1.000572959163524 49.39297881738845, -1.000494 49.392961, -1.000356099239171 49.39291729374794, -1.000133 49.392854, -1.000041350762515 49.39281753740014, -0.999945 49.392787, -0.9920275578281488 49.39334992904536, -0.9904913833609179 49.3939183416087, -0.989348 49.394689, -0.989285 49.394687, -0.9887652955342652 49.3945570255779, -0.988487 49.39466, -0.988437 49.394658, -0.979933 49.393118, -0.978943 49.393082, -0.9764887880113544 49.3936189164651, -0.97032 49.396486, -0.966762 49.39594, -0.9646475662166037 49.39375225145236, -0.961492 49.392582, -0.9588983987945142 49.39088967429488, -0.957003 49.391241, -0.956120127503229 49.39132195451054, -0.950274 49.392413, -0.9495964576127669 49.39252134377104, -0.9466610634591862 49.39427752477298, -0.9461712439985083 49.39476767430068, -0.9451404876954966 49.39465596669299, -0.9444081718960402 49.39457660239922, -0.942513 49.394216, -0.9412894637831732 49.39353233896532, -0.9393 49.393727, -0.93606 49.392157, -0.927627 49.389294, -0.924708 49.387186, -0.9187778065739023 49.38469692841301, -0.91863 49.384682, -0.9150996779304519 49.38266988216317, -0.910481 49.382735, -0.90807 49.38267, -0.9066251705477578 49.38223108467344, -0.8816515 49.3715945, -0.8623071339595515 49.36573839522584, -0.861992 49.365236, -0.862013 49.365024, -0.8621193669821241 49.36427943112513, -0.856293 49.359939, -0.8509799861885201 49.36018385429133, -0.850964 49.360191, -0.850316 49.360272, -0.8495887246491585 49.36035316165328, -0.8470068924803795 49.36226743627192, -0.8315561468174854 49.35887377699497, -0.831406 49.358617, -0.8266243797687985 49.35563416080166, -0.8250164721207426 49.35539407220233, -0.8237178227939181 49.35520016125336, -0.8186 49.356201, -0.818496 49.356211, -0.8138833806371044 49.35506900986728, -0.810237 49.355598, -0.809822 49.355633, -0.8076275215377108 49.35472917614815, -0.8054260303097254 49.35539809079051, -0.8024423362348516 49.35505146664297, -0.801573856179252 49.35480131879638, -0.8007497956925363 49.35485483943926, -0.8001522832228898 49.354785424732114, -0.7996877501059244 49.3545574121399, -0.7996501231323854 49.35472708737951, -0.7989561764199021 49.35464646963466, -0.7978723072109467 49.354520553494744, -0.797506 49.354327, -0.7922855695791113 49.35105807034829, -0.785209 49.350713, -0.7848923873984571 49.3504345379289, -0.778466 49.351209, -0.778191 49.351203, -0.776501 49.351052, -0.7764982966837464 49.35104842471764, -0.775749 49.35098, -0.775226 49.35089, -0.771721736360087 49.3503168265902, -0.7678818264902683 49.35015475392996, -0.7614403556974896 49.35051381294746, -0.760815893885394 49.35067435093456, -0.7567337590286447 49.35026661310999, -0.7522785629753451 49.34982161263583, -0.7506068743621054 49.34858201836647, -0.745639 49.346803, -0.745446 49.34676, -0.745127 49.34666, -0.744331 49.34611, -0.7395726437986616 49.34234837881354, -0.7381543453847922 49.3418959762927, -0.7319081751314733 49.3434484224916, -0.7285410769676471 49.34499736324602, -0.7281742658022259 49.34530188978934, -0.727926 49.345526, -0.72614 49.34607, -0.7213940832174819 49.34572477849775, -0.713203 49.346872, -0.711551 49.346055, -0.7044863458918852 49.346701013516274, -0.7008006823495745 49.34662797053231, -0.6993072074420339 49.34659837264241, -0.6944227590125635 49.34518300689545, -0.6933474923089602 49.34489666370111, -0.693302 49.344891, -0.6932181924848169 49.34479479676861, -0.6915054770360725 49.34401284296104, -0.690507 49.343918, -0.689733 49.343757, -0.6895584313669828 49.34312390383482, -0.687445 49.342159, -0.684483 49.340113, -0.6784111579263337 49.3375536893212, -0.674622 49.340912, -0.674153 49.343016, -0.674047 49.343718, -0.673873 49.344398, -0.6738727914283582 49.34439794672095, -0.673851 49.344483, -0.673693 49.345049, -0.6736855385905732 49.34504691949743, -0.673606 49.345318, -0.6731804079121622 49.34608058815739, -0.6720129860948278 49.34605745203221, -0.66940578587959 49.3460057821819, -0.6654301876671643 49.34436462924135, -0.663481 49.344949, -0.66077 49.343027, -0.6607525764715344 49.34301526578695, -0.660507 49.342952, -0.657163 49.34162, -0.6567090724592243 49.34094530622352, -0.6531207292222656 49.33952783049686, -0.6528718260821679 49.33945083380507, -0.6484325315758014 49.34028251055491, -0.6472856710077689 49.34084438004917, -0.643859 49.342645, -0.643244 49.343725, -0.6432433974316465 49.34372515761448, -0.6429557387806223 49.34422989345908, -0.642858 49.344427, -0.642857795888787 49.34442689835604, -0.642736 49.344672, -0.6423297305617723 49.34446968462664, -0.6422111209234888 49.34461120657048, -0.6392084783001486 49.34390973651539, -0.6385470752069855 49.34279576011674, -0.6339672730879771 49.34268529892155, -0.6251533 49.3406262, -0.611433 49.3401735, -0.5934956 49.3408525, -0.5726448 49.3434148, -0.5706012540461908 49.34376975326306, -0.569431 49.342826, -0.568862 49.342394, -0.5605039062935548 49.33968729349643, -0.560503656132385 49.33968731032486, -0.560503346263138 49.33968733116988, -0.5604849244938288 49.33968857040922, -0.560471249883011 49.33968949030542, -0.5603041755516435 49.33970072945836, -0.5601760211441533 49.33970935045344, -0.5589873964667891 49.3397905982162, -0.5553416725024721 49.34105629019701, -0.5514372086557792 49.34241180932805, -0.5494150838652054 49.34596376717103, -0.5382429626179747 49.3455619094521, -0.5382077022151911 49.345560641146406, -0.5353636543500618 49.34293595384186, -0.5330403264275039 49.34389327004813, -0.5325159855455973 49.34421492799819, -0.5311014811065327 49.34530503258813, -0.5119956 49.3446178, -0.5058709 49.34386, -0.4666054 49.3374445, -0.4403054487518721 49.335527182254374, -0.4369471114102722 49.33440998541952, -0.4319895145653826 49.33349201654156, -0.4312268582675589 49.33380299112501, -0.429550615610711 49.335112968796636, -0.4127861 49.3354144, -0.3975145 49.3330739, -0.3802169 49.3285748, -0.3758346 49.3272399, -0.3634398 49.323564, -0.359523 49.3221795, -0.3430022 49.3157462, -0.3397029 49.3134623, -0.3092289 49.3007159, -0.2874975 49.294553, -0.2791462 49.2928009, -0.2538515 49.2899948, -0.2454063404359341 49.28754476256942, -0.2448340032941226 49.28479579935841, -0.244339 49.283801, -0.2429310609642149 49.28145360539902, -0.2429001056115243 49.28141884951512, -0.2416649037263115 49.28024190444285, -0.24048 49.279326, -0.240235 49.279299, -0.2402350457878638 49.27929859548401, -0.239899 49.279261, -0.2398990519476983 49.27926054106453, -0.239486 49.279214, -0.239891 49.275637, -0.2400819393173417 49.27565853595523, -0.240082 49.275658, -0.240303978819238 49.27568318712288, -0.240304 49.275683, -0.243409454883143 49.27349306207122, -0.2437870523534281 49.27318883107564, -0.2420905733958009 49.26897865602406, -0.2408290076564601 49.2675819822828, -0.2391093319589892 49.26621285301569, -0.235363 49.266464, -0.2325889473430167 49.26627634063695, -0.232463 49.266285, -0.2320926775077383 49.26630814515577, -0.2292106143787811 49.26656467262753, -0.2254153927400829 49.26864701951359, -0.2222829213058609 49.27066086978613, -0.2230290245733046 49.27319799363645, -0.2234384207968158 49.27434902740245, -0.2245560408972468 49.27662125400479, -0.22585 49.278913, -0.2260259999999994 49.279109, -0.226251821025194 49.2794577680278, -0.2262546478988552 49.27945884737956, -0.2262700000000004 49.279457, -0.226272801628572 49.27946202360985, -0.226273 49.279462, -0.2262757247497686 49.27946689490445, -0.226276 49.279467, -0.226386 49.279665, -0.2254286700431775 49.28191511245916, -0.2247522924279906 49.28214278977947, -0.2193603223997925 49.28395779556861, -0.2146416160424923 49.28440784402409, -0.2122792957987865 49.28607013437615, -0.2120806222656113 49.286300775139786, -0.1696633 49.2862441, -0.1392393 49.2896036, -0.0993534003740168 49.29691927869381, -0.098385 49.296914, -0.097159 49.296728, -0.0969578710824684 49.2966979175056, -0.096684 49.296699, -0.095871 49.296541, -0.091052771881655 49.29745661541702, -0.0900335440144363 49.29769687284727, -0.0893769519524602 49.29803298879513, -0.0871689 49.2979101, -0.0814392 49.3026267, -0.066872340845674 49.30682173203181, -0.062537697388735 49.3067921955455, -0.061917 49.306802, -0.0612301000840412 49.30673597088326, -0.06123 49.306736, -0.0612221937954617 49.30673521088135, -0.06122 49.306735, -0.060608847674756 49.30667320892762, -0.060598 49.306673, -0.0601656655574408 49.30665269743609, -0.0557284832900529 49.3072675332146, -0.055642 49.307292, -0.054972 49.30744, -0.054439 49.307546, -0.053735 49.307643, -0.0533692306004549 49.30767724807112, -0.053368 49.30768, -0.053007 49.307716, -0.0514924551570632 49.30785449617849, -0.051395 49.307868, -0.043497 49.309248, -0.0432753196870267 49.30928255448524, -0.043204 49.309296, -0.0431628567696575 49.3093000846762, -0.04308 49.309313, -0.0423691148614456 49.30937888691528, -0.041955 49.30942, -0.0362110756758078 49.31105022927603, -0.032857 49.312381, -0.029759 49.313722, -0.029702 49.313657, -0.0285179237857028 49.31333487623195, -0.02258 49.314866, -0.022484454498786 49.31492170370059, -0.0214451197131097 49.3159893318867, -0.020464 49.317777, -0.020398 49.317956, -0.020029 49.318583, -0.019637 49.318991, -0.0193137074526478 49.31919613655458, -0.019304 49.319224, -0.0183422650531502 49.31982615562732, -0.0134982 49.3210653, 0.0142949 49.3325684, 0.0276314585185336 49.33973242375495, 0.0276936700622355 49.33975335723665, 0.0277398511410485 49.33979064922005, 0.0314248 49.3417701, 0.0532991 49.3528661, 0.0582934 49.3560731, 0.0719831 49.3679192, 0.0754059 49.3658523, 0.0932853594206483 49.380582486315106, 0.094789 49.381627, 0.098816 49.384709, 0.1050524827964396 49.38769598789976, 0.1078361275296594 49.39123032715963, 0.108475408248849 49.3915834361173, 0.1108382388255083 49.39288855391146, 0.1175645368746329 49.39487614912407, 0.121556237650459 49.39880867832594, 0.1278202 49.4022686, 0.1323371 49.4035721, 0.1433358648096343 49.40612918111332, 0.146638 49.405707, 0.1499946720611363 49.40419354703344, 0.1507104836838754 49.4040403517256, 0.1555564537210124 49.40644165525457, 0.15663 49.408013, 0.159663843500508 49.40980959960605, 0.1597014120253561 49.40981793435263, 0.1597667796620028 49.409832436457464, 0.1613199775143367 49.4092638025917, 0.1628914000014247 49.40957443924584, 0.1668042258683572 49.41139372562012, 0.1675597292254224 49.41156133744537, 0.1676448904334654 49.41158023084324, 0.1683978765826709 49.41100826624825, 0.171166681548676 49.41055232928477, 0.1734205389605004 49.410592287466, 0.176236146905993 49.41164117349757, 0.176278 49.411665, 0.1771680050548819 49.41180173769028, 0.1799523130186926 49.41258098426788, 0.1820090561483053 49.41476698575455, 0.1846861 49.4153609, 0.2222248077801702 49.42705522234046, 0.2240538501851966 49.4271622282543, 0.2244148100334067 49.42718413969198, 0.2250092100331436 49.42730071162607, 0.243002332992266 49.427786482771616, 0.243444321863621 49.42750805669885, 0.2446694550806741 49.42702933267778, 0.250628 49.427669, 0.2514228755210968 49.4277402908288, 0.2518100155127265 49.4280242690657, 0.268624876329533 49.42847822996064, 0.273123 49.427385, 0.2744711887754089 49.42664429549493, 0.275565 49.426962, 0.275787 49.426635, 0.27609 49.425961, 0.2761465701065802 49.42572382907188, 0.276159 49.425717, 0.2761596084826607 49.42571421541833, 0.27616 49.425714, 0.2761639223556864 49.42569599739313, 0.276164 49.425696, 0.276277 49.425177, 0.2763017489640692 49.42499348409662, 0.276308 49.424992, 0.2766919998234176 49.42398342215054, 0.2771151956960548 49.42353180091411, 0.277687 49.423132, 0.277694 49.422541, 0.2777355440479611 49.42218706327854, 0.277737 49.422187, 0.2777509361539086 49.42206700561598, 0.277751 49.422067, 0.2777759497791278 49.421852063788, 0.277776 49.421852, 0.277873 49.421016, 0.277880441174773 49.42087759414922, 0.277884 49.420871, 0.277893 49.420644, 0.2827438736184704 49.41425916634633, 0.2846105714222219 49.41422715565043, 0.285981 49.414204, 0.2888847168381098 49.41415002502819, 0.289708 49.414135, 0.2897147359034349 49.4141345964385, 0.290231 49.414125, 0.2907954344192571 49.41411450816021, 0.2909928181495922 49.41411088014331, 0.290993 49.414111, 0.2914765237272588 49.41410198938008, 0.294033 49.414055, 0.2940398633154372 49.41405422754927, 0.294481 49.414046, 0.2945118109872661 49.41404452989325, 0.29454 49.414044, 0.2946581280516696 49.41403754856215, 0.294984 49.414022, 0.2967949393361392 49.41396318986887, 0.2973554913382438 49.41399582847157, 0.2976743463304923 49.414017801194944, 0.2978097 49.4092527, 0.3090675 49.3868847, 0.3017135 49.3713054, 0.3080373 49.3580814, 0.3238531 49.3401388, 0.3070461 49.3187996, 0.2981538 49.3144095, 0.3160213 49.3113092, 0.3224387 49.296332, 0.3089981 49.2832156, 0.3222771 49.2787619, 0.3463744 49.2954125, 0.365656 49.2951244, 0.3835544 49.2857639, 0.3827729 49.2640162, 0.3589096 49.2603298, 0.3416108 49.2535814, 0.3265311 49.2528882, 0.3215214 49.2519855, 0.3217658 49.2485909, 0.3375025 49.2311743, 0.3670481 49.2165946, 0.3828128 49.2160297, 0.3876742 49.2151996, 0.3884019 49.2119412, 0.3933356 49.2104829, 0.3934317 49.2069409, 0.3881193 49.1898069, 0.3919126 49.1785371, 0.3900622 49.1597235, 0.3858225 49.1540541, 0.3873615 49.1531791, 0.4065667 49.1495104, 0.4087825 49.1468866, 0.426731 49.146912, 0.4323535 49.1422015, 0.4227192 49.1308139, 0.4082728 49.1285784, 0.4096901 49.122168, 0.4093992 49.1208573, 0.3997695 49.1008134, 0.4009586 49.0978615, 0.4101063 49.097663, 0.4114084 49.0949113, 0.4021834 49.08846, 0.4164548 49.0873823, 0.4172767 49.0733569, 0.4081007 49.0766769, 0.3922928 49.0767757, 0.3792503 49.0709232, 0.379166 49.0674487, 0.3803824 49.0612498, 0.366966 49.0523557, 0.370827 49.0501732, 0.3750689 49.0520923, 0.3786544 49.0496606, 0.3849585 49.0370138, 0.4095378 49.0328326, 0.4245462 49.0320309, 0.4460519 49.0190135, 0.4337366 49.0033305, 0.4267602 48.9857182, 0.4321998 48.9719075, 0.4128145 48.9506264, 0.4001536 48.9527547, 0.4043682 48.962743, 0.3774467 48.9725579, 0.3566232 48.9496251, 0.3332315 48.9427815, 0.3087216 48.9542275, 0.2826994 48.9489075, 0.2781825 48.9501187, 0.2762219 48.9653793, 0.2616473 48.9644713, 0.2444011 48.9585515, 0.2389003 48.9424985, 0.224621 48.9402881, 0.2181243 48.9458062, 0.1873159 48.9410739, 0.1791522 48.929904, 0.1707887 48.9269982, 0.1552122 48.9251535, 0.1508548 48.9271736, 0.1460257 48.9405113, 0.1362881 48.9504022, 0.1276078 48.952219, 0.1253163 48.9499236, 0.101453 48.9361118, 0.0807228 48.9379842, 0.0657644 48.9261452, 0.0637398 48.9167728, 0.0580072 48.907804, 0.050122 48.8992768, 0.0238086 48.8951698, -0.0098604 48.8837985, -0.0061902 48.8722274, -0.0066546 48.8719997, -0.0133204 48.8766198, -0.0310669 48.8737326, -0.030807 48.8697343, -0.0590066 48.8534918, -0.0647727 48.8439392, -0.0695927 48.8426635, -0.0750236 48.8406519, -0.0833411 48.8443437, -0.1067317 48.8396161, -0.1148396 48.8406743, -0.1247756 48.8474263, -0.1277874 48.8378522, -0.1423685 48.8354627, -0.1448594 48.832454, -0.1261695 48.8165722, -0.1483895 48.8225145, -0.1517692 48.8202472, -0.1741287 48.8277292, -0.1804626 48.8363544, -0.1989519 48.8410276, -0.2046762 48.8465267, -0.2149423 48.8407337, -0.2276305 48.8432631, -0.2422419 48.8492763, -0.2537129 48.8495138, -0.2680182 48.8531832, -0.2833268 48.8523949, -0.2985483 48.8491586, -0.3074382 48.8577071, -0.3285342 48.857599, -0.3357507 48.8463173, -0.3300984 48.8415332, -0.3296599 48.8355234, -0.3454161 48.8218333, -0.3471502 48.8225139, -0.3697078 48.8355265, -0.3688866 48.8418057, -0.3592692 48.8436605, -0.3633861 48.8491257, -0.3658147 48.8487153, -0.383774 48.8469842, -0.4012762 48.8589368, -0.4108521 48.869961, -0.4252356 48.8664625, -0.4276566 48.8725593, -0.4359604 48.8701876, -0.4647643 48.8709862, -0.4693713 48.868035, -0.47762 48.8593607, -0.4970934 48.8557771, -0.4955364 48.8490442, -0.5099792 48.8459744, -0.5156773 48.8501731, -0.5240073 48.850306, -0.5496498 48.8462705, -0.5608631 48.8343149, -0.5698213 48.8305186, -0.5801551 48.8368355, -0.5998658 48.8349201, -0.6064088 48.8338946, -0.6245013 48.8269734, -0.6454217 48.8272193, -0.6434363 48.8409464, -0.6529186 48.8384603, -0.6829909 48.8423001, -0.6912489 48.8462319, -0.7055139 48.8367873, -0.6908195 48.8243854, -0.6821716 48.8218341, -0.7084703 48.8057059, -0.7146922 48.7998673, -0.7593401 48.7886921, -0.7806265 48.7866514, -0.7849037 48.7811856, -0.7932496 48.7773549, -0.795699 48.770767, -0.8082299 48.7601118, -0.825322 48.7524876, -0.8409358 48.7522291, -0.820382 48.7705738, -0.8220028 48.7722418, -0.833212 48.765165, -0.8538754 48.7638782, -0.8697769 48.75643, -0.8846867 48.7571162, -0.8922168 48.7654976, -0.9223481 48.7712919, -0.9403359 48.7785698, -0.9488416 48.7870687, -0.9670554 48.7860867, -0.9750723 48.7745185, -0.9942394 48.7771476, -1.0170173 48.7728531, -1.0373936 48.7828012, -1.0464901 48.7820159, -1.0587345 48.7733511, -1.0841084 48.7793119, -1.0959822 48.7866593, -1.0983459 48.7898563, -1.0918329 48.7987343, -1.0949494 48.8016173, -1.1022981 48.8142703, -1.1127046 48.8149842, -1.1145747 48.8176035, -1.1266517 48.8173581, -1.1286094 48.8171102, -1.131205 48.8199205, -1.1579742 48.8253589, -1.1569072 48.8348884, -1.1570796 48.8363683, -1.1468819 48.8355969, -1.1315019 48.8492868, -1.1211563 48.8482211, -1.1203592 48.8564256, -1.1020313 48.8663042, -1.0991297 48.8755621, -1.0914106 48.8798336, -1.0793005 48.8699095, -1.0696802 48.8711737, -1.0591657 48.8772582, -1.0527505 48.8872641, -1.0491941 48.89403, -1.0218924 48.9051259, -1.0135814 48.9216848, -1.0212199 48.9262818, -1.0520954 48.923557, -1.0666368 48.9193991, -1.075509 48.9213755, -1.0756303 48.924667, -1.0655381 48.9319077, -1.0641787 48.9416156, -1.0710576 48.9451459, -1.0573099 48.946954, -1.0565391 48.9586227, -1.027544 48.9625812, -1.0208189 48.9537851, -1.0109848 48.9544389, -0.9975395 48.9502783, -0.9904741 48.950847, -0.9547999 48.9660218, -0.944262 48.9669903, -0.9150843 48.989546, -0.909472 48.9985882, -0.9051131 49.0113974, -0.8958093 49.0110698, -0.8858541 49.022331, -0.8625722 49.0264139, -0.8630136 49.0330795, -0.8704047 49.0379998, -0.8855089 49.0400235, -0.8917985 49.0455543, -0.8763858 49.0548214, -0.8707888 49.0646165, -0.8696988 49.0689187, -0.8703486 49.0735879, -0.8716507 49.0803786, -0.8800542 49.0890196, -0.8779334 49.1028071, -0.8771026 49.1056246, -0.8784554 49.1171033, -0.893182 49.1172573, -0.9247979 49.1013936, -0.914368 49.1135987, -0.9043956 49.1157414, -0.8886823 49.1250907, -0.8867055 49.1283592, -0.8954885 49.1322428, -0.9056862 49.1328571, -0.9037562 49.1360075, -0.9376146 49.1500628, -0.9388645 49.1533256, -0.9313319 49.1578658, -0.9587772 49.1613858, -0.9529373 49.1668709, -0.9390135 49.1624936, -0.9291017 49.1642849, -0.9214571 49.1766145, -0.9109595 49.1843194, -0.9134406 49.1906118, -0.8873345 49.201773, -0.9015757 49.2048227, -0.9209253 49.2215846, -0.9243533 49.2281789, -0.9207148 49.2307637, -0.9252868 49.2316049, -0.9310392 49.2266378, -0.9325602 49.2177308, -0.9426863 49.2159146, -0.9588981 49.1988471, -0.9720069 49.1933563, -0.9873152 49.1943445, -0.9881356 49.1975039, -1.0096185 49.204406, -1.0242489 49.2038638, -1.0344092 49.218575, -1.0477033 49.2218018, -1.0503594 49.2279868, -1.0583878 49.225205, -1.0745561 49.2325899, -1.0876774 49.2455404, -1.0926151 49.2439954, -1.0952794 49.2526278, -1.0989407 49.2545737, -1.1004855 49.2516856, -1.1048447 49.2528964, -1.1129843 49.2615129, -1.13337 49.271501, -1.1333653 49.2748768, -1.1238559 49.2758775, -1.1211404 49.278743, -1.1271676 49.2837399, -1.1347254 49.2870458, -1.136826 49.2929959, -1.1394522 49.3096039, -1.1133216 49.326691, -1.11863834595731 49.351056852471665, -1.117711816209138 49.35293861603842, -1.118026 49.353572))",30.0,driving-car
